year,season,type,club1,club2,result1,result2,date,time,index,dates,scheduleid
2020,summer,常规赛,SN,LGD,2,0,07-01,19:00,https://www.wanplus.com/schedule/63488.html,2020/07/01 19:00:00,63488
2020,summer,常规赛,RW,OMG,1,2,07-02,17:00,https://www.wanplus.com/schedule/63489.html,2020/07/02 17:00:00,63489
2020,summer,常规赛,WE,JDG,1,2,07-02,19:00,https://www.wanplus.com/schedule/63490.html,2020/07/02 19:00:00,63490
2020,summer,常规赛,TES,LNG,2,0,07-03,17:00,https://www.wanplus.com/schedule/63491.html,2020/07/03 17:00:00,63491
2020,summer,常规赛,VG,ES,2,1,07-03,19:00,https://www.wanplus.com/schedule/63492.html,2020/07/03 19:00:00,63492
2020,summer,常规赛,RW,EDG,0,2,07-04,17:00,https://www.wanplus.com/schedule/63493.html,2020/07/04 17:00:00,63493
2020,summer,常规赛,IG,JDG,0,2,07-04,19:00,https://www.wanplus.com/schedule/63494.html,2020/07/04 19:00:00,63494
2020,summer,常规赛,ES,V5,0,2,07-05,17:00,https://www.wanplus.com/schedule/63495.html,2020/07/05 17:00:00,63495
2020,summer,常规赛,RNG,FPX,1,2,07-05,19:00,https://www.wanplus.com/schedule/63496.html,2020/07/05 19:00:00,63496
2020,summer,常规赛,WE,DMO,2,1,07-06,17:00,https://www.wanplus.com/schedule/63497.html,2020/07/06 17:00:00,63497
2020,summer,常规赛,JDG,EDG,2,0,07-06,19:00,https://www.wanplus.com/schedule/63498.html,2020/07/06 19:00:00,63498
2020,summer,常规赛,VG,RW,2,1,07-07,17:00,https://www.wanplus.com/schedule/63499.html,2020/07/07 17:00:00,63499
2020,summer,常规赛,SN,ES,2,1,07-07,19:00,https://www.wanplus.com/schedule/63500.html,2020/07/07 19:00:00,63500
2020,summer,常规赛,LNG,V5,0,2,07-08,17:00,https://www.wanplus.com/schedule/63501.html,2020/07/08 17:00:00,63501
2020,summer,常规赛,BLG,IG,1,2,07-08,19:00,https://www.wanplus.com/schedule/63502.html,2020/07/08 19:00:00,63502
2020,summer,常规赛,VG,FPX,2,1,07-09,17:00,https://www.wanplus.com/schedule/63503.html,2020/07/09 17:00:00,63503
2020,summer,常规赛,LGD,JDG,1,2,07-09,19:00,https://www.wanplus.com/schedule/63504.html,2020/07/09 19:00:00,63504
2020,summer,常规赛,OMG,BLG,1,2,07-10,17:00,https://www.wanplus.com/schedule/63505.html,2020/07/10 17:00:00,63505
2020,summer,常规赛,IG,ES,2,1,07-10,19:00,https://www.wanplus.com/schedule/63506.html,2020/07/10 19:00:00,63506
2020,summer,常规赛,DMO,RW,1,2,07-11,17:00,https://www.wanplus.com/schedule/63507.html,2020/07/11 17:00:00,63507
2020,summer,常规赛,TES,FPX,2,0,07-11,19:00,https://www.wanplus.com/schedule/63508.html,2020/07/11 19:00:00,63508
2020,summer,常规赛,LGD,OMG,2,1,07-12,17:00,https://www.wanplus.com/schedule/63509.html,2020/07/12 17:00:00,63509
2020,summer,常规赛,EDG,RNG,0,2,07-12,19:00,https://www.wanplus.com/schedule/63510.html,2020/07/12 19:00:00,63510
2020,summer,常规赛,TES,V5,1,2,07-13,17:00,https://www.wanplus.com/schedule/63511.html,2020/07/13 17:00:00,63511
2020,summer,常规赛,SN,BLG,2,1,07-13,19:00,https://www.wanplus.com/schedule/63512.html,2020/07/13 19:00:00,63512
2020,summer,常规赛,WE,LNG,2,1,07-14,17:00,https://www.wanplus.com/schedule/63513.html,2020/07/14 17:00:00,63513
2020,summer,常规赛,LGD,RW,0,2,07-14,19:00,https://www.wanplus.com/schedule/63514.html,2020/07/14 19:00:00,63514
2020,summer,常规赛,ES,OMG,2,1,07-15,17:00,https://www.wanplus.com/schedule/63515.html,2020/07/15 17:00:00,63515
2020,summer,常规赛,JDG,VG,2,1,07-15,19:00,https://www.wanplus.com/schedule/63516.html,2020/07/15 19:00:00,63516
2020,summer,常规赛,LNG,IG,0,2,07-16,17:00,https://www.wanplus.com/schedule/63517.html,2020/07/16 17:00:00,63517
2020,summer,常规赛,RNG,SN,1,2,07-16,19:00,https://www.wanplus.com/schedule/63518.html,2020/07/16 19:00:00,63518
2020,summer,常规赛,RW,FPX,2,0,07-17,17:00,https://www.wanplus.com/schedule/63519.html,2020/07/17 17:00:00,63519
2020,summer,常规赛,EDG,LGD,0,2,07-17,19:00,https://www.wanplus.com/schedule/63520.html,2020/07/17 19:00:00,63520
2020,summer,常规赛,BLG,DMO,2,0,07-18,17:00,https://www.wanplus.com/schedule/63521.html,2020/07/18 17:00:00,63521
2020,summer,常规赛,IG,RNG,2,1,07-18,19:00,https://www.wanplus.com/schedule/63522.html,2020/07/18 19:00:00,63522
2020,summer,常规赛,VG,TES,0,2,07-19,17:00,https://www.wanplus.com/schedule/63523.html,2020/07/19 17:00:00,63523
2020,summer,常规赛,JDG,FPX,2,0,07-19,19:00,https://www.wanplus.com/schedule/63524.html,2020/07/19 19:00:00,63524
2020,summer,常规赛,WE,LGD,0,2,07-20,17:00,https://www.wanplus.com/schedule/63525.html,2020/07/20 17:00:00,63525
2020,summer,常规赛,V5,IG,1,2,07-20,19:00,https://www.wanplus.com/schedule/63526.html,2020/07/20 19:00:00,63526
2020,summer,常规赛,OMG,FPX,0,2,07-21,17:00,https://www.wanplus.com/schedule/63527.html,2020/07/21 17:00:00,63527
2020,summer,常规赛,VG,EDG,1,2,07-21,19:00,https://www.wanplus.com/schedule/63528.html,2020/07/21 19:00:00,63528
2020,summer,常规赛,RW,ES,2,0,07-22,17:00,https://www.wanplus.com/schedule/63529.html,2020/07/22 17:00:00,63529
2020,summer,常规赛,WE,BLG,2,1,07-22,19:00,https://www.wanplus.com/schedule/63530.html,2020/07/22 19:00:00,63530
2020,summer,常规赛,DMO,TES,0,2,07-23,17:00,https://www.wanplus.com/schedule/63531.html,2020/07/23 17:00:00,63531
2020,summer,常规赛,LNG,JDG,1,2,07-23,19:00,https://www.wanplus.com/schedule/63532.html,2020/07/23 19:00:00,63532
2020,summer,常规赛,V5,SN,1,2,07-24,17:00,https://www.wanplus.com/schedule/63533.html,2020/07/24 17:00:00,63533
2020,summer,常规赛,RNG,LGD,1,2,07-24,19:00,https://www.wanplus.com/schedule/63534.html,2020/07/24 19:00:00,63534
2020,summer,常规赛,VG,OMG,2,1,07-25,17:00,https://www.wanplus.com/schedule/63535.html,2020/07/25 17:00:00,63535
2020,summer,常规赛,EDG,FPX,1,2,07-25,19:00,https://www.wanplus.com/schedule/63536.html,2020/07/25 19:00:00,63536
2020,summer,常规赛,BLG,JDG,0,2,07-26,17:00,https://www.wanplus.com/schedule/63537.html,2020/07/26 17:00:00,63537
2020,summer,常规赛,IG,TES,2,0,07-26,19:00,https://www.wanplus.com/schedule/63538.html,2020/07/26 19:00:00,63538
2020,summer,常规赛,OMG,SN,1,2,07-27,17:00,https://www.wanplus.com/schedule/63539.html,2020/07/27 17:00:00,63539
2020,summer,常规赛,DMO,VG,0,2,07-27,19:00,https://www.wanplus.com/schedule/63540.html,2020/07/27 19:00:00,63540
2020,summer,常规赛,BLG,RW,2,0,07-28,17:00,https://www.wanplus.com/schedule/63541.html,2020/07/28 17:00:00,63541
2020,summer,常规赛,EDG,LNG,2,0,07-28,19:00,https://www.wanplus.com/schedule/63542.html,2020/07/28 19:00:00,63542
2020,summer,常规赛,JDG,ES,2,0,07-29,17:00,https://www.wanplus.com/schedule/63543.html,2020/07/29 17:00:00,63543
2020,summer,常规赛,FPX,LGD,2,1,07-29,19:00,https://www.wanplus.com/schedule/63544.html,2020/07/29 19:00:00,63544
2020,summer,常规赛,TES,SN,2,0,07-30,17:00,https://www.wanplus.com/schedule/63545.html,2020/07/30 17:00:00,63545
2020,summer,常规赛,WE,V5,1,2,07-30,19:00,https://www.wanplus.com/schedule/63546.html,2020/07/30 19:00:00,63546
2020,summer,常规赛,RNG,DMO,2,0,07-31,17:00,https://www.wanplus.com/schedule/63547.html,2020/07/31 17:00:00,63547
2020,summer,常规赛,LGD,VG,2,0,07-31,19:00,https://www.wanplus.com/schedule/63548.html,2020/07/31 19:00:00,63548
2020,summer,常规赛,RW,LNG,0,2,08-01,15:00,https://www.wanplus.com/schedule/63549.html,2020/08/01 15:00:00,63549
2020,summer,常规赛,EDG,BLG,2,0,08-01,17:00,https://www.wanplus.com/schedule/63550.html,2020/08/01 17:00:00,63550
2020,summer,常规赛,IG,OMG,2,0,08-01,19:00,https://www.wanplus.com/schedule/63551.html,2020/08/01 19:00:00,63551
2020,summer,常规赛,V5,JDG,2,1,08-02,15:00,https://www.wanplus.com/schedule/63552.html,2020/08/02 15:00:00,63552
2020,summer,常规赛,ES,WE,0,2,08-02,17:00,https://www.wanplus.com/schedule/63553.html,2020/08/02 17:00:00,63553
2020,summer,常规赛,TES,RNG,0,2,08-02,19:00,https://www.wanplus.com/schedule/63554.html,2020/08/02 19:00:00,63554
2020,summer,常规赛,FPX,DMO,2,0,08-03,17:00,https://www.wanplus.com/schedule/63555.html,2020/08/03 17:00:00,63555
2020,summer,常规赛,BLG,LGD,1,2,08-03,19:00,https://www.wanplus.com/schedule/63556.html,2020/08/03 19:00:00,63556
2020,summer,常规赛,EDG,V5,2,0,08-04,17:00,https://www.wanplus.com/schedule/63557.html,2020/08/04 17:00:00,63557
2020,summer,常规赛,OMG,WE,2,1,08-04,19:00,https://www.wanplus.com/schedule/63558.html,2020/08/04 19:00:00,63558
2020,summer,常规赛,LNG,LGD,2,0,08-05,17:00,https://www.wanplus.com/schedule/63559.html,2020/08/05 17:00:00,63559
2020,summer,常规赛,ES,TES,1,2,08-05,19:00,https://www.wanplus.com/schedule/63560.html,2020/08/05 19:00:00,63560
2020,summer,常规赛,V5,RW,2,0,08-06,17:00,https://www.wanplus.com/schedule/63561.html,2020/08/06 17:00:00,63561
2020,summer,常规赛,RNG,BLG,0,2,08-06,19:00,https://www.wanplus.com/schedule/63562.html,2020/08/06 19:00:00,63562
2020,summer,常规赛,SN,VG,2,1,08-07,17:00,https://www.wanplus.com/schedule/63563.html,2020/08/07 17:00:00,63563
2020,summer,常规赛,JDG,OMG,2,0,08-07,19:00,https://www.wanplus.com/schedule/63564.html,2020/08/07 19:00:00,63564
2020,summer,常规赛,LNG,DMO,2,0,08-08,15:00,https://www.wanplus.com/schedule/63565.html,2020/08/08 15:00:00,63565
2020,summer,常规赛,ES,EDG,0,2,08-08,17:00,https://www.wanplus.com/schedule/63566.html,2020/08/08 17:00:00,63566
2020,summer,常规赛,TES,WE,2,1,08-08,19:00,https://www.wanplus.com/schedule/63567.html,2020/08/08 19:00:00,63567
2020,summer,常规赛,RW,RNG,0,2,08-09,15:00,https://www.wanplus.com/schedule/63568.html,2020/08/09 15:00:00,63568
2020,summer,常规赛,FPX,SN,1,2,08-09,21:00,https://www.wanplus.com/schedule/63569.html,2020/08/09 17:00:00,63569
2020,summer,常规赛,IG,VG,1,2,08-09,19:00,https://www.wanplus.com/schedule/63570.html,2020/08/09 19:00:00,63570
